report_date,asset,label,symbol,amount_krw,buy_date,buy_price_krw,units,final_price_krw,final_value_krw,profit_krw,return
2024-04-06,equity,TIGER 미국S&P500,360750.KS,350000,2024-04-05,16984.6953,20.606787084512206,27985.0,576681,226681,0.6476598187430689
2024-05-06,cash,KODEX 단기채권,153130.KS,550000,2024-05-03,107180.2344,5.131543173115962,113255.0,581173,31173,0.05667804012954236
2024-05-06,gold,KODEX 골드선물(H),132030.KS,400000,2024-05-03,14294.0625,27.983647056251503,25450.0,712184,312184,0.7804595439540019
2024-05-06,silver,KODEX 은선물(H),144600.KS,200000,2024-05-03,4924.5625,40.612744786973465,12600.0,511721,311721,1.5586029215793284
2024-05-06,equity,TIGER 미국S&P500,360750.KS,350000,2024-05-03,16852.5117,20.76841754161738,27985.0,581204,231204,0.6605833282918925
2024-06-06,cash,KODEX 단기채권,153130.KS,550000,2024-06-05,107542.4766,5.1142582687349485,113255.0,579215,29215,0.05311876404650295
2024-06-06,gold,KODEX 골드선물(H),132030.KS,400000,2024-06-05,14418.4453,27.742242060815112,25450.0,706040,306040,0.7651001511193614
2024-06-06,silver,KODEX 은선물(H),144600.KS,200000,2024-06-05,5457.8906,36.64419346989021,12600.0,461717,261717,1.3085841886030831
2024-06-06,equity,TIGER 미국S&P500,360750.KS,350000,2024-06-05,17727.3984,19.743449735953394,27985.0,552520,202520,0.578629831030445
2024-07-06,cash,KODEX 단기채권,153130.KS,550000,2024-07-05,107894.9375,5.09755149540728,113255.0,577323,27323,0.049678535658820966
2024-07-06,gold,KODEX 골드선물(H),132030.KS,350000,2024-07-05,14567.7041,24.025748845520535,25450.0,611455,261455,0.7470151660528503
2024-07-06,silver,KODEX 은선물(H),144600.KS,200000,2024-07-05,5607.4219,35.667014977359806,12600.0,449404,249404,1.2470219435736678
2024-07-06,equity,TIGER 미국S&P500,360750.KS,400000,2024-07-05,18670.7051,21.423936499786965,27985.0,599549,199549,0.4988721573663457
2024-08-06,cash,KODEX 단기채권,153130.KS,550000,2024-08-06,108242.4844,5.081184187297068,113255.0,575470,25470,0.04630820933150814
2024-08-06,gold,KODEX 골드선물(H),132030.KS,350000,2024-08-06,14766.7168,23.70195113879807,25450.0,603215,253215,0.7234704470926023
2024-08-06,silver,KODEX 은선물(H),144600.KS,200000,2024-08-06,4914.5938,40.69512357964481,12600.0,512759,312759,1.5637927855176228
2024-08-06,equity,TIGER 미국S&P500,360750.KS,400000,2024-08-06,17663.9473,22.644995140945746,27985.0,633720,233720,0.5843004725484167
2024-09-06,cash,KODEX 단기채권,153130.KS,500000,2024-09-06,108555.7812,4.605926964391866,113255.0,521644,21644,0.04328851670440148
2024-09-06,gold,KODEX 골드선물(H),132030.KS,350000,2024-09-06,15403.5557,22.722026500450987,25450.0,578276,228276,0.6522159269613645
2024-09-06,silver,KODEX 은선물(H),144600.KS,150000,2024-09-06,5233.5938,28.66099417823556,12600.0,361129,211129,1.407523510971787
2024-09-06,equity,TIGER 미국S&P500,360750.KS,500000,2024-09-06,17815.9688,28.064710205556462,27985.0,785391,285391,0.5707818302049952
2024-10-06,cash,KODEX 단기채권,153130.KS,500000,2024-10-04,108859.2812,4.593085626311721,113255.0,520190,20190,0.040379825215868026
2024-10-06,gold,KODEX 골드선물(H),132030.KS,350000,2024-10-04,16234.4326,21.559115015171685,25450.0,548679,198679,0.567655648960341
2024-10-06,silver,KODEX 은선물(H),144600.KS,200000,2024-10-04,5816.7656,34.38336919411292,12600.0,433230,233230,1.1661522592291145
2024-10-06,equity,TIGER 미국S&P500,360750.KS,450000,2024-10-04,18605.5,24.186396495659885,27985.0,676856,226856,0.5041251242912042
2024-11-06,cash,KODEX 단기채권,153130.KS,550000,2024-11-06,109128.5078,5.039929629982542,113255.0,570797,20797,0.037813145897586775
2024-11-06,gold,KODEX 골드선물(H),132030.KS,350000,2024-11-06,16597.6309,21.087346921100256,25450.0,536673,186673,0.5333513689771472
2024-11-06,silver,KODEX 은선물(H),144600.KS,200000,2024-11-06,5771.9062,34.65059745209825,12600.0,436598,236598,1.1829876394821897
2024-11-06,equity,TIGER 미국S&P500,360750.KS,400000,2024-11-06,20043.1758,19.95691722537265,27985.0,558494,158494,0.3962358213801338
