symbol,date,close,currency,fetched_at,source_url
AMD,2021-02-02,88.86000061035156,USD,2026-06-22T11:03:59,https://finance.yahoo.com/quote/AMD/
AMD,2021-02-03,87.88999938964844,USD,2026-06-22T11:03:59,https://finance.yahoo.com/quote/AMD/
AMD,2021-02-04,87.83999633789062,USD,2026-06-22T11:03:59,https://finance.yahoo.com/quote/AMD/
AMD,2021-02-05,87.9000015258789,USD,2026-06-22T11:03:59,https://finance.yahoo.com/quote/AMD/
AMD,2021-02-08,91.47000122070312,USD,2026-06-22T11:03:59,https://finance.yahoo.com/quote/AMD/
AMD,2021-02-09,90.91000366210938,USD,2026-06-22T11:03:59,https://finance.yahoo.com/quote/AMD/
AMD,2021-02-10,92.3499984741211,USD,2026-06-22T11:03:59,https://finance.yahoo.com/quote/AMD/
AMD,2021-02-11,92.66000366210938,USD,2026-06-22T11:03:59,https://finance.yahoo.com/quote/AMD/
AMD,2021-02-12,93.7699966430664,USD,2026-06-22T11:03:59,https://finance.yahoo.com/quote/AMD/
AMD,2021-02-16,91.45999908447266,USD,2026-06-22T11:03:59,https://finance.yahoo.com/quote/AMD/
AMD,2021-02-17,89.94000244140625,USD,2026-06-22T11:03:59,https://finance.yahoo.com/quote/AMD/
AMD,2021-02-18,88.63999938964844,USD,2026-06-22T11:03:59,https://finance.yahoo.com/quote/AMD/
AMD,2021-02-19,89.58000183105469,USD,2026-06-22T11:03:59,https://finance.yahoo.com/quote/AMD/
AMD,2021-02-22,85.37000274658203,USD,2026-06-22T11:03:59,https://finance.yahoo.com/quote/AMD/
AMD,2021-02-23,84.73999786376953,USD,2026-06-22T11:03:59,https://finance.yahoo.com/quote/AMD/
AMD,2021-02-24,86.94000244140625,USD,2026-06-22T11:03:59,https://finance.yahoo.com/quote/AMD/
AMD,2021-02-25,82.41999816894531,USD,2026-06-22T11:03:59,https://finance.yahoo.com/quote/AMD/
AMD,2021-02-26,84.51000213623047,USD,2026-06-22T11:03:59,https://finance.yahoo.com/quote/AMD/
