scenario_slug,scenario_title,variant,variant_title,report_date,asset,label,symbol,scenario_amount_krw,reference_return,final_value_krw,profit_krw,buy_date,buy_price_krw,final_price_krw
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2020-09-06,equity,TIGER 미국S&P500,360750.KS,500000,1.87742193,1438711,938711,2020-09-04,9729.1953,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2020-10-06,cash,KODEX 단기채권,153130.KS,400000,0.12853917,451416,51416,2020-10-06,100346.5391,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2020-10-06,gold,KODEX 골드선물(H),132030.KS,400000,0.93906767,775627,375627,2020-10-06,13124.8643,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2020-10-06,silver,KODEX 은선물(H),144600.KS,200000,1.45058491,490117,290117,2020-10-06,5108.9844,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2020-10-06,equity,TIGER 미국S&P500,360750.KS,500000,1.98731332,1493657,993657,2020-10-06,9371.2969,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2020-11-06,cash,KODEX 단기채권,153130.KS,400000,0.1278239,451130,51130,2020-11-06,100410.1797,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2020-11-06,gold,KODEX 골드선물(H),132030.KS,400000,0.9158279,766331,366331,2020-11-06,13284.0742,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2020-11-06,silver,KODEX 은선물(H),144600.KS,200000,1.38542216,477084,277084,2020-11-06,5248.5469,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2020-11-06,equity,TIGER 미국S&P500,360750.KS,500000,2.01756663,1508783,1008783,2020-11-06,9277.3428,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2020-12-06,cash,KODEX 단기채권,153130.KS,400000,0.12754895,451020,51020,2020-12-04,100434.6641,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2020-12-06,gold,KODEX 골드선물(H),132030.KS,400000,1.02184205,808737,408737,2020-12-04,12587.5312,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2020-12-06,silver,KODEX 은선물(H),144600.KS,200000,1.49191422,498383,298383,2020-12-04,5024.25,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2020-12-06,equity,TIGER 미국S&P500,360750.KS,500000,1.96483869,1482419,982419,2020-12-04,9442.335,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-01-06,cash,KODEX 단기채권,153130.KS,400000,0.12699972,450800,50800,2021-01-06,100483.6094,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-01-06,gold,KODEX 골드선물(H),132030.KS,400000,0.9158279,766331,366331,2021-01-06,13284.0742,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-01-06,silver,KODEX 은선물(H),144600.KS,200000,1.20144569,440289,240289,2021-01-06,5687.1719,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-01-06,equity,TIGER 미국S&P500,360750.KS,500000,1.91678317,1458392,958392,2021-01-06,9597.9023,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-02-06,cash,KODEX 단기채권,153130.KS,400000,0.12634136,450537,50537,2021-02-05,100542.3438,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-02-06,gold,KODEX 골드선물(H),132030.KS,400000,1.08191301,832765,432765,2021-02-05,12224.334,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-02-06,silver,KODEX 은선물(H),144600.KS,200000,1.27935529,455871,255871,2021-02-05,5492.7812,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-02-06,equity,TIGER 미국S&P500,360750.KS,500000,1.69308981,1346545,846545,2021-02-05,10395.123,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-03-06,cash,KODEX 단기채권,153130.KS,400000,0.12590261,450361,50361,2021-03-05,100581.5234,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-03-06,gold,KODEX 골드선물(H),132030.KS,400000,1.21152625,884610,484610,2021-03-05,11507.8896,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-03-06,silver,KODEX 은선물(H),144600.KS,200000,1.39451814,478904,278904,2021-03-05,5228.6094,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-03-06,equity,TIGER 미국S&P500,360750.KS,500000,1.76985605,1384928,884928,2021-03-05,10107.0234,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-04-06,cash,KODEX 단기채권,153130.KS,400000,0.12540977,450164,50164,2021-04-06,100625.5703,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-04-06,gold,KODEX 골드선물(H),132030.KS,400000,1.16473151,865893,465893,2021-04-06,11756.6543,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-04-06,silver,KODEX 은선물(H),144600.KS,200000,1.41523993,483048,283048,2021-04-06,5183.75,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-04-06,equity,TIGER 미국S&P500,360750.KS,500000,1.57605051,1288025,788025,2021-04-06,10867.4111,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-05-06,cash,KODEX 단기채권,153130.KS,400000,0.1248079,449923,49923,2021-05-06,100679.4141,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-05-06,gold,KODEX 골드선물(H),132030.KS,400000,1.0955594,838224,438224,2021-05-06,12144.7285,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-05-06,silver,KODEX 은선물(H),144600.KS,200000,1.27111169,454222,254222,2021-05-06,5512.7188,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-05-06,equity,TIGER 미국S&P500,360750.KS,500000,1.50312554,1251563,751563,2021-05-06,11184.0176,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-06-06,cash,KODEX 단기채권,153130.KS,400000,0.12458912,449836,49836,2021-06-04,100699.0,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-06-06,gold,KODEX 골드선물(H),132030.KS,400000,1.00992546,803970,403970,2021-06-04,12662.1611,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-06-06,silver,KODEX 은선물(H),144600.KS,200000,1.21308329,442617,242617,2021-06-04,5657.2656,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-06-06,equity,TIGER 미국S&P500,360750.KS,500000,1.50737162,1253686,753686,2021-06-04,11165.0781,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-07-06,cash,KODEX 단기채권,153130.KS,400000,0.12524553,450098,50098,2021-07-06,100640.2578,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-07-06,gold,KODEX 골드선물(H),132030.KS,400000,1.08615842,834463,434463,2021-07-06,12199.457,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-07-06,silver,KODEX 은선물(H),144600.KS,200000,1.27728878,455458,255458,2021-07-06,5497.7656,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-07-06,equity,TIGER 미국S&P500,360750.KS,500000,1.38306478,1191532,691532,2021-07-06,11747.4775,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-08-06,cash,KODEX 단기채권,153130.KS,400000,0.12464374,449857,49857,2021-08-06,100694.1094,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-08-06,gold,KODEX 골드선물(H),132030.KS,400000,1.09641828,838567,438567,2021-08-06,12139.7529,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-08-06,silver,KODEX 은선물(H),144600.KS,200000,1.42222713,484445,284445,2021-08-06,5168.7969,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-08-06,equity,TIGER 미국S&P500,360750.KS,500000,1.31406872,1157034,657034,2021-08-06,12097.7393,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-09-06,cash,KODEX 단기채권,153130.KS,400000,0.12420649,449683,49683,2021-09-06,100733.2734,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-09-06,gold,KODEX 골드선물(H),132030.KS,400000,1.06593721,826375,426375,2021-09-06,12318.8643,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-09-06,silver,KODEX 은선물(H),144600.KS,200000,1.46259758,492520,292520,2021-09-06,5084.0625,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-09-06,equity,TIGER 미국S&P500,360750.KS,500000,1.22836261,1114181,614181,2021-09-06,12563.0361,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-10-06,cash,KODEX 단기채권,153130.KS,400000,0.12360608,449442,49442,2021-10-06,100787.1016,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-10-06,gold,KODEX 골드선물(H),132030.KS,400000,1.15742743,862971,462971,2021-10-06,11796.457,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-10-06,silver,KODEX 은선물(H),144600.KS,200000,1.73027123,546054,346054,2021-10-06,4585.625,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-10-06,equity,TIGER 미국S&P500,360750.KS,500000,1.2686603,1134330,634330,2021-10-06,12339.8818,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-11-06,cash,KODEX 단기채권,153130.KS,400000,0.12360608,449442,49442,2021-11-05,100787.1016,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-11-06,gold,KODEX 골드선물(H),132030.KS,400000,1.10504549,842018,442018,2021-11-05,12090.0,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-11-06,silver,KODEX 은선물(H),144600.KS,200000,1.56572986,513146,313146,2021-11-05,4879.7031,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-11-06,equity,TIGER 미국S&P500,360750.KS,500000,1.11095137,1055476,555476,2021-11-05,13261.793,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-12-06,cash,KODEX 단기채권,153130.KS,400000,0.12284259,449137,49137,2021-12-06,100855.6328,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-12-06,gold,KODEX 골드선물(H),132030.KS,400000,1.12251469,849006,449006,2021-12-06,11990.4941,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-12-06,silver,KODEX 은선물(H),144600.KS,200000,1.73027123,546054,346054,2021-12-06,4585.625,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2021-12-06,equity,TIGER 미국S&P500,360750.KS,500000,1.1653176,1082659,582659,2021-12-06,12928.8193,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-01-06,cash,KODEX 단기채권,153130.KS,400000,0.12164471,448658,48658,2022-01-06,100963.3438,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-01-06,gold,KODEX 골드선물(H),132030.KS,400000,1.10158607,840634,440634,2022-01-06,12109.9014,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-01-06,silver,KODEX 은선물(H),144600.KS,200000,1.71845187,543690,343690,2022-01-06,4605.5625,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-01-06,equity,TIGER 미국S&P500,360750.KS,500000,1.07888859,1039444,539444,2022-01-06,13466.3301,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-02-06,cash,KODEX 단기채권,153130.KS,400000,0.12110113,448440,48440,2022-02-04,101012.2969,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-02-06,gold,KODEX 골드선물(H),132030.KS,400000,1.098999,839600,439600,2022-02-04,12124.8271,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-02-06,silver,KODEX 은선물(H),144600.KS,200000,1.73324214,546648,346648,2022-02-04,4580.6406,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-02-06,equity,TIGER 미국S&P500,360750.KS,500000,1.15005217,1075026,575026,2022-02-04,13020.6143,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-03-06,cash,KODEX 단기채권,153130.KS,400000,0.11996147,447985,47985,2022-03-04,101115.0859,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-03-06,gold,KODEX 골드선물(H),132030.KS,400000,0.95687087,782748,382748,2022-03-04,13005.457,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-03-06,silver,KODEX 은선물(H),144600.KS,200000,1.44343339,488687,288687,2022-03-04,5123.9375,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-03-06,equity,TIGER 미국S&P500,360750.KS,500000,1.20831457,1104157,604157,2022-03-04,12677.0889,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-04-06,cash,KODEX 단기채권,153130.KS,400000,0.11985305,447941,47941,2022-04-06,101124.875,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-04-06,gold,KODEX 골드선물(H),132030.KS,400000,0.97424171,789697,389697,2022-04-06,12891.0254,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-04-06,silver,KODEX 은선물(H),144600.KS,200000,1.52955642,505911,305911,2022-04-06,4949.4844,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-04-06,equity,TIGER 미국S&P500,360750.KS,500000,1.1113682,1055684,555684,2022-04-06,13259.1748,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-05-06,cash,KODEX 단기채권,153130.KS,400000,0.11887818,447551,47551,2022-05-06,101212.9844,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-05-06,gold,KODEX 골드선물(H),132030.KS,400000,1.02264156,809057,409057,2022-05-06,12582.5557,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-05-06,silver,KODEX 은선물(H),144600.KS,200000,1.75422098,550844,350844,2022-05-06,4545.75,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-05-06,equity,TIGER 미국S&P500,360750.KS,500000,1.20753589,1103768,603768,2022-05-06,12681.5605,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-06-06,cash,KODEX 단기채권,153130.KS,400000,0.11806703,447227,47227,2022-06-03,101286.4141,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-06-06,gold,KODEX 골드선물(H),132030.KS,400000,1.03795229,815181,415181,2022-06-03,12488.0254,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-06-06,silver,KODEX 은선물(H),144600.KS,200000,1.76027421,552055,352055,2022-06-03,4535.7812,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-06-06,equity,TIGER 미국S&P500,360750.KS,500000,1.24308695,1121543,621543,2022-06-03,12480.5684,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-07-06,cash,KODEX 단기채권,153130.KS,400000,0.11871575,447486,47486,2022-07-06,101227.6797,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-07-06,gold,KODEX 골드선물(H),132030.KS,400000,1.1610733,864429,464429,2022-07-06,11776.5557,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-07-06,silver,KODEX 은선물(H),144600.KS,200000,2.28776116,657552,457552,2022-07-06,3808.0625,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-07-06,equity,TIGER 미국S&P500,360750.KS,500000,1.33345427,1166727,666727,2022-07-06,11997.2354,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-08-06,cash,KODEX 단기채권,153130.KS,400000,0.11682544,446730,46730,2022-08-05,101399.0156,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-08-06,gold,KODEX 골드선물(H),132030.KS,400000,1.13670018,854680,454680,2022-08-05,11910.8896,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-08-06,silver,KODEX 은선물(H),144600.KS,200000,2.07824697,615649,415649,2022-08-05,4067.25,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-08-06,equity,TIGER 미국S&P500,360750.KS,500000,1.15706854,1078534,578534,2022-08-05,12978.2617,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-09-06,cash,KODEX 단기채권,153130.KS,400000,0.11585591,446342,46342,2022-09-06,101487.1172,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-09-06,gold,KODEX 골드선물(H),132030.KS,400000,1.23081574,892326,492326,2022-09-06,11408.3828,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-09-06,silver,KODEX 은선물(H),144600.KS,200000,2.43618267,687237,487237,2022-09-06,3643.5781,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-09-06,equity,TIGER 미국S&P500,360750.KS,500000,1.15230729,1076154,576154,2022-09-06,13006.9717,27995.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-10-06,cash,KODEX 단기채권,153130.KS,400000,0.11424369,445697,45697,2022-10-06,101633.9609,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-10-06,gold,KODEX 골드선물(H),132030.KS,400000,1.22984323,891937,491937,2022-10-06,11413.3584,25450.0
rate_divergence,Rate divergence,isa_max_unhedged_sp500,ISA 장기 환노출 S&P500,2022-10-06,silver,KODEX 은선물(H),144600.KS,200000,2.01542561,603085,403085,2022-10-06,4151.9844,12520.0
